Source,Target,Weight
iostoken,revain,0.0
golem-network-tokens,revain,0.0
iotex,revain,0.0
waves,revain,0.0
eur-tether,revain,0.0
omisego,revain,0.0
0x,revain,0.0
icon,revain,0.0
siacoin,revain,0.0
zelcash,revain,0.0
ontology,revain,0.0
swissborg,revain,0.0
mxtoken,revain,0.0
reserve-protocol,revain,0.0
bora-ecosystem,revain,0.0
telcoin,revain,0.0
ocean-protocol,revain,0.0
celsius,revain,0.0
polymath-network,revain,0.0
wax,revain,0.0
digibyte,revain,0.0
livepeer,revain,0.0
lisk,revain,0.0
rif,revain,0.0
zencash,revain,0.0
aelf,revain,0.0
stasis-eurs,revain,0.0
rlc,revain,0.0
constellation,revain,0.0
origintrail,revain,0.0
coinextoken,revain,0.0
republic-protocol,revain,0.0
syscoin,revain,0.0
numeraire,revain,0.0
nano,revain,0.0
ethos,revain,0.0
function-x,revain,0.0
medibloc,revain,0.0
dent,revain,0.0
status,revain,0.0
celer-network,revain,0.0
ergo,revain,0.0
mass-vehicle-ledger,revain,0.0
aragon,revain,0.0
ontology-gas,revain,0.0
orbs,revain,0.0
humanscape,revain,0.0
ardor,revain,0.0
steem,revain,0.0
civic,revain,0.0
mir,revain,0.0
everipedia,revain,0.0
zeon,revain,0.0
vethor-token,revain,0.0
ceek-vr,revain,0.0
power-ledger,revain,0.0
stratis,revain,0.0
abbc-foundation,revain,0.0
request-network,revain,0.0
xyo-network,revain,0.0
rsk,revain,0.0
metal,revain,0.0
covalent,revain,0.0
gxchain,revain,0.0
bancor,revain,0.0
funfair,revain,0.0
quarkchain,revain,0.0
morpheus-network,revain,0.0
nkn,revain,0.0
kyber-network,revain,0.0
storm,revain,0.0
veritaseum,revain,0.0
maidsafecoin,revain,0.0
augur,revain,0.0
selfkey,revain,0.0
hxro,revain,0.0
ark,revain,0.0
mxc,revain,0.0
monaco,revain,0.0
irisnet,revain,0.0
whitecoin,revain,0.0
aergo,revain,0.0
bytom,revain,0.0
storj,revain,0.0
meta,revain,0.0
moviebloc,revain,0.0
wanchain,revain,0.0
mainframe,revain,0.0
dero,revain,0.0
cortex,revain,0.0
telos-blockchain-network,revain,0.0
verge,revain,0.0
utrust,revain,0.0
uquid-coin,revain,0.0
thundercore,revain,0.0
loom-network,revain,0.0
lto-network,revain,0.0
gas,revain,0.0
electroneum,revain,0.0
hyperion,revain,0.0
measurable-data-token,revain,0.0
ethlend,revain,0.0
lition,revain,0.0
mossland,revain,0.0
gifto,revain,0.0
stox,revain,0.0
chronobank,revain,0.0
sonm,revain,0.0
bitmax-token,revain,0.0
travala,revain,0.0
komodo,revain,0.0
steem-dollars,revain,0.0
melon,revain,0.0
bluzelle,revain,0.0
groestlcoin,revain,0.0
tomochain,revain,0.0
bitcoin-diamond,revain,0.0
monacoin,revain,0.0
bitshares,revain,0.0
tpt,revain,0.0
refereum,revain,0.0
v-id,revain,0.0
aeternity,revain,0.0
streamr-datacoin,revain,0.0
pivx,revain,0.0
neblio,revain,0.0
bitcoin,thundercore,0.0
ethereum,thundercore,0.0
tether,thundercore,0.0
binance-coin,thundercore,0.0
usd-coin,thundercore,0.0
ripple,thundercore,0.0
okb,thundercore,0.0
cardano,thundercore,0.0
dogecoin,thundercore,0.0
matic-network,thundercore,0.0
litecoin,thundercore,0.0
tron,thundercore,0.0
wrapped-bitcoin,thundercore,0.0
dai,thundercore,0.0
phx,thundercore,0.0
cosmos,thundercore,0.0
chainlink,thundercore,0.0
unus-sed-leo,thundercore,0.0
ethereum-classic,thundercore,0.0
monero,thundercore,0.0
bitcoin-cash,thundercore,0.0
stellar,thundercore,0.0
qnt,thundercore,0.0
cro,thundercore,0.0
vet,thundercore,0.0
dfn,thundercore,0.0
eos,thundercore,0.0
decentraland,thundercore,0.0
fantom,thundercore,0.0
tezos,thundercore,0.0
theta-token,thundercore,0.0
blockstack,thundercore,0.0
maker,thundercore,0.0
neo,thundercore,0.0
kucoin-shares,thundercore,0.0
huobi-token,thundercore,0.0
havven,thundercore,0.0
trueusd,thundercore,0.0
bitcoin-cash-sv,thundercore,0.0
dash,thundercore,0.0
gatechain,thundercore,0.0
gusd,thundercore,0.0
moonx,thundercore,0.0
cotrader,thundercore,0.0
zcash,thundercore,0.0
enjin-coin,thundercore,0.0
zilliqa,thundercore,0.0
loopring,thundercore,0.0
xinfin-network,thundercore,0.0
basic-attention-token,thundercore,0.0
nem,thundercore,0.0
nexo,thundercore,0.0
holo,thundercore,0.0
decred,thundercore,0.0
thetafuel,thundercore,0.0
qtum,thundercore,0.0
ravencoin,thundercore,0.0
bitcoin-gold,thundercore,0.0
fetch-ai,thundercore,0.0
ankr-network,thundercore,0.0
blox,thundercore,0.0
gnosis-gno,thundercore,0.0
iostoken,thundercore,0.0
golem-network-tokens,thundercore,0.0
iotex,thundercore,0.0
waves,thundercore,0.0
eur-tether,thundercore,0.0
omisego,thundercore,0.0
0x,thundercore,0.0
icon,thundercore,0.0
siacoin,thundercore,0.0
zelcash,thundercore,0.0
ontology,thundercore,0.0
swissborg,thundercore,0.0
mxtoken,thundercore,0.0
reserve-protocol,thundercore,0.0
bora-ecosystem,thundercore,0.0
telcoin,thundercore,0.0
ocean-protocol,thundercore,0.0
celsius,thundercore,0.0
polymath-network,thundercore,0.0
wax,thundercore,0.0
digibyte,thundercore,0.0
livepeer,thundercore,0.0
lisk,thundercore,0.0
rif,thundercore,0.0
zencash,thundercore,0.0
aelf,thundercore,0.0
stasis-eurs,thundercore,0.0
rlc,thundercore,0.0
constellation,thundercore,0.0
origintrail,thundercore,0.0
coinextoken,thundercore,0.0
republic-protocol,thundercore,0.0
syscoin,thundercore,0.0
numeraire,thundercore,0.0
nano,thundercore,0.0
ethos,thundercore,0.0
function-x,thundercore,0.0
medibloc,thundercore,0.0
dent,thundercore,0.0
status,thundercore,0.0
celer-network,thundercore,0.0
ergo,thundercore,0.0
mass-vehicle-ledger,thundercore,0.0
aragon,thundercore,0.0
ontology-gas,thundercore,0.0
orbs,thundercore,0.0
humanscape,thundercore,0.0
ardor,thundercore,0.0
steem,thundercore,0.0
civic,thundercore,0.0
mir,thundercore,0.0
everipedia,thundercore,0.9944650047845971
zeon,thundercore,0.0
vethor-token,thundercore,0.0
ceek-vr,thundercore,0.0
power-ledger,thundercore,0.0
stratis,thundercore,0.0
abbc-foundation,thundercore,0.0
request-network,thundercore,0.0
xyo-network,thundercore,0.0
rsk,thundercore,0.0
metal,thundercore,0.0
covalent,thundercore,0.0
gxchain,thundercore,0.0
bancor,thundercore,0.0
funfair,thundercore,0.0
quarkchain,thundercore,0.0
morpheus-network,thundercore,0.0
nkn,thundercore,0.0
kyber-network,thundercore,0.0
storm,thundercore,0.0
veritaseum,thundercore,0.0
maidsafecoin,thundercore,0.0
augur,thundercore,0.0
selfkey,thundercore,0.0
hxro,thundercore,0.0
ark,thundercore,0.0
mxc,thundercore,0.0
monaco,thundercore,0.0
irisnet,thundercore,0.0
whitecoin,thundercore,0.0
aergo,thundercore,0.0
bytom,thundercore,0.0
storj,thundercore,0.0
meta,thundercore,0.0
moviebloc,thundercore,0.0
wanchain,thundercore,0.0
mainframe,thundercore,0.0
dero,thundercore,0.0
cortex,thundercore,0.0
telos-blockchain-network,thundercore,0.0
verge,thundercore,0.0
utrust,thundercore,0.0
uquid-coin,thundercore,0.0
revain,thundercore,0.0
loom-network,thundercore,0.0
lto-network,thundercore,0.0
gas,thundercore,0.0
electroneum,thundercore,0.0
hyperion,thundercore,0.0
measurable-data-token,thundercore,0.0
ethlend,thundercore,0.0
lition,thundercore,0.0
mossland,thundercore,0.0
gifto,thundercore,0.0
stox,thundercore,0.0
chronobank,thundercore,0.0
sonm,thundercore,0.0
bitmax-token,thundercore,0.0
travala,thundercore,0.0
komodo,thundercore,0.0
steem-dollars,thundercore,0.0
melon,thundercore,0.0
bluzelle,thundercore,0.0
groestlcoin,thundercore,0.0
tomochain,thundercore,0.0
bitcoin-diamond,thundercore,0.0
monacoin,thundercore,0.0
bitshares,thundercore,0.0
tpt,thundercore,0.0
refereum,thundercore,0.0
v-id,thundercore,0.0
aeternity,thundercore,0.0
streamr-datacoin,thundercore,0.0
pivx,thundercore,0.0
neblio,thundercore,0.0
bitcoin,loom-network,0.0
ethereum,loom-network,0.0
tether,loom-network,0.0
binance-coin,loom-network,0.0
usd-coin,loom-network,0.0
ripple,loom-network,0.0
okb,loom-network,0.0
cardano,loom-network,0.0
dogecoin,loom-network,0.0
matic-network,loom-network,0.0
litecoin,loom-network,0.0
tron,loom-network,0.0
wrapped-bitcoin,loom-network,0.0
dai,loom-network,0.0
phx,loom-network,0.0
cosmos,loom-network,0.0
chainlink,loom-network,0.0
unus-sed-leo,loom-network,0.0
ethereum-classic,loom-network,0.0
monero,loom-network,0.0
bitcoin-cash,loom-network,0.0
stellar,loom-network,0.0
qnt,loom-network,0.0
cro,loom-network,0.0
vet,loom-network,0.0
dfn,loom-network,0.0
eos,loom-network,0.0
decentraland,loom-network,0.0
fantom,loom-network,0.0
tezos,loom-network,0.0
theta-token,loom-network,0.0
blockstack,loom-network,0.0
maker,loom-network,0.0
neo,loom-network,0.0
kucoin-shares,loom-network,0.0
huobi-token,loom-network,0.0
havven,loom-network,0.0
trueusd,loom-network,0.0
bitcoin-cash-sv,loom-network,0.0
dash,loom-network,0.0
